127.0.0.1 - - [24/May/2020:11:58:30 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [24/May/2020:12:33:53 +0530] "GET /librarymanagementsystemspringrest/getBooksInfo HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [24/May/2020:12:34:03 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:36:35 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:36:45 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:37:34 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:37:47 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:37:58 +0530] "GET /librarymanagementsystemspringrest/getBooksInfo HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:01 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:12 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:23 +0530] "GET /librarymanagementsystemspringrest/getBooksInfo HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:27 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:46 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:38:53 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:39:15 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:22 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:38 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:39 +0530] "OPTIONS /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:40 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:40 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:47 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:47 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:48 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:12:40:48 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:41:01 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:41:03 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:12:41:03 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:12:41:20 +0530] "GET /librarymanagementsystemspringrest/showUsers HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [24/May/2020:12:41:50 +0530] "GET /librarymanagementsystemspringrest/showIssuedBooks HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [24/May/2020:12:44:53 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [24/May/2020:12:45:06 +0530] "GET /librarymanagementsystemspringrest/getBooksInfo HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [24/May/2020:12:45:11 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:13:14:28 +0530] "OPTIONS /librarymanagementsystemspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:13:14:28 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:14:29 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:14:30 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:14:38 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:24:51 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:13:30:34 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [24/May/2020:13:30:38 +0530] "GET /librarymanagementsystemspringrest/getBooksInfo HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [24/May/2020:13:30:45 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:13:33:12 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:13:33:37 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:34:16 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:13:59:28 +0530] "OPTIONS /librarymanagementsystemspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:13:59:28 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:15:13:26 +0530] "OPTIONS /librarymanagementsystemspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:15:13:26 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:15:13:30 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:14:17 +0530] "OPTIONS /librarymanagementsystemspringrest/requestBook HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:15:14:18 +0530] "POST /librarymanagementsystemspringrest/requestBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:02 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:07 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 276
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:21 +0530] "OPTIONS /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:21 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:21 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:15:15:25 +0530] "GET /librarymanagementsystemspringrest/showIssuedBooks HTTP/1.1" 200 387
0:0:0:0:0:0:0:1 - - [24/May/2020:15:29:41 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:15:29:44 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [24/May/2020:15:30:11 +0530] "POST /librarymanagementsystemspringrest/requestBook HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [24/May/2020:15:30:38 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [24/May/2020:15:30:43 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 274
0:0:0:0:0:0:0:1 - - [24/May/2020:15:31:01 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 274
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:44 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:47 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 274
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:50 +0530] "POST /librarymanagementsystemspringrest/issueBook HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:50 +0530] "GET /librarymanagementsystemspringrest/showRequests HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:53 +0530] "GET /librarymanagementsystemspringrest/showIssuedBooks HTTP/1.1" 200 474
0:0:0:0:0:0:0:1 - - [24/May/2020:15:34:57 +0530] "GET /librarymanagementsystemspringrest/showUsers HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:12 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:15 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:20 +0530] "OPTIONS /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:20 +0530] "POST /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:20 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:30 +0530] "POST /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:30 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:37 +0530] "POST /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:37 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:38 +0530] "POST /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:38 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:39 +0530] "POST /librarymanagementsystemspringrest/returnBook HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:39 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:51 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:54 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:35:57 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:36:10 +0530] "POST /librarymanagementsystemspringrest/requestBook HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [24/May/2020:15:36:20 +0530] "POST /librarymanagementsystemspringrest/requestBook HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:01 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:03 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:06 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:08 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:17 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:25 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:33 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [24/May/2020:15:37:49 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [24/May/2020:15:38:05 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [24/May/2020:21:26:42 +0530] "OPTIONS /librarymanagementsystemspringrest/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/May/2020:21:26:43 +0530] "POST /librarymanagementsystemspringrest/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [24/May/2020:21:26:47 +0530] "GET /librarymanagementsystemspringrest/getBorrowedBooks HTTP/1.1" 200 201
